,name,wins,ties,total_games,winrate
"8C, 4D, 7C",8-top,0,0,7243,0.0
"8H, 7D, 4C",8-top,0,0,7272,0.0
"8C, 7D, 4D",8-top,0,0,7331,0.0
"4C, 8D, 7H",8-top,0,0,7198,0.0
"8H, 4D, 7S",8-top,0,0,7271,0.0
"8D, 4D, 7S",8-top,0,0,7325,0.0
"7D, 8S, 4S",8-top,0,0,7173,0.0
"4D, 8S, 7S",8-top,0,0,7252,0.0
"7D, 8D, 4S",8-top,0,0,7254,0.0
"8C, 4S, 7C",8-top,0,0,7432,0.0
"4C, 8D, 7C",8-top,0,0,7308,0.0
"7D, 4C, 8D",8-top,0,0,7281,0.0
"8C, 4D, 7H",8-top,0,0,7134,0.0
"8H, 4C, 7H",8-top,0,0,7242,0.0
"8H, 7S, 4S",8-top,0,0,7299,0.0
"7D, 4D, 8S",8-top,0,0,7188,0.0
"8C, 4H, 7S",8-top,0,0,7376,0.0
"4D, 8S, 7C",8-top,0,0,7263,0.0
"8C, 4H, 7C",8-top,0,0,7221,0.0
"8D, 7S, 4S",8-top,0,0,7098,0.0
"8C, 7D, 4H",8-top,0,0,7316,0.0
"7D, 4H, 8S",8-top,0,0,7259,0.0
"4H, 8S, 7C",8-top,0,0,7306,0.0
"8H, 4S, 7C",8-top,0,0,7199,0.0
"7H, 4H, 8S",8-top,0,0,7354,0.0
"8C, 4H, 7H",8-top,0,0,7261,0.0
"8C, 4C, 7H",8-top,0,0,7240,0.0
"4S, 8D, 7C",8-top,0,0,7152,0.0
"8H, 4C, 7S",8-top,0,0,7212,0.0
"8D, 4D, 7H",8-top,0,0,7210,0.0
"7D, 4C, 8S",8-top,0,0,7197,0.0
"4C, 8S, 7C",8-top,0,0,7327,0.0
"8H, 4D, 7C",8-top,0,0,7315,0.0
"8H, 7D, 4D",8-top,0,0,7313,0.0
"8D, 7H, 4S",8-top,0,0,7343,0.0
"4C, 8D, 7S",8-top,0,0,7408,0.0
"7H, 8S, 4S",8-top,0,0,7291,0.0
"8C, 7S, 4S",8-top,0,0,7271,0.0
"8H, 4D, 7H",8-top,0,0,7237,0.0
"8D, 4H, 7S",8-top,0,0,7292,0.0
"8D, 4D, 7C",8-top,0,0,7300,0.0
"7H, 4C, 8S",8-top,0,0,7050,0.0
"4S, 8S, 7C",8-top,0,0,7372,0.0
"8C, 4D, 7S",8-top,0,0,7242,0.0
"8H, 7H, 4S",8-top,0,0,7153,0.0
"8C, 7D, 4S",8-top,0,0,7096,0.0
"8H, 4H, 7S",8-top,0,0,7150,0.0
"8C, 7D, 4C",8-top,0,0,7156,0.0
"8D, 4H, 7H",8-top,0,0,7115,0.0
"4C, 8S, 7S",8-top,0,0,7230,0.0
"4H, 8S, 7S",8-top,0,0,7260,0.0
"8D, 4H, 7C",8-top,0,0,7219,0.0
"7D, 8D, 4H",8-top,0,0,7365,0.0
"7H, 4D, 8S",8-top,0,0,7364,0.0
"8C, 7H, 4S",8-top,0,0,7121,0.0
"8C, 4C, 7S",8-top,0,0,7219,0.0
"8H, 7D, 4S",8-top,0,0,7363,0.0
"8C, 3C, 7S",8-top,0,0,7024,0.0
"8C, 3H, 7S",8-top,0,0,7155,0.0
"7D, 8S, 3S",8-top,0,0,7038,0.0
"7H, 8S, 3S",8-top,0,0,7230,0.0
"3C, 8S, 7S",8-top,0,0,7304,0.0
"8C, 7D, 3C",8-top,0,0,7162,0.0
"7H, 3D, 8S",8-top,0,0,7181,0.0
"8C, 7D, 3S",8-top,0,0,7191,0.0
"8H, 7D, 3H",8-top,0,0,7106,0.0
"7H, 8S, 3C",8-top,0,0,7164,0.0
"8H, 3H, 7S",8-top,0,0,7101,0.0
"8C, 7D, 3D",8-top,0,0,7309,0.0
"8C, 3D, 7C",8-top,0,0,7232,0.0
"8D, 3C, 7S",8-top,0,0,7246,0.0
"8D, 7H, 3S",8-top,0,0,7271,0.0
"8C, 3H, 7C",8-top,0,0,7260,0.0
"7D, 8D, 3H",8-top,0,0,7176,0.0
"8H, 3S, 7C",8-top,0,0,7146,0.0
"8D, 3H, 7S",8-top,0,0,7289,0.0
"8S, 3C, 7C",8-top,0,0,7279,0.0
"8C, 3D, 7H",8-top,0,0,7233,0.0
"7D, 8S, 3C",8-top,0,0,7349,0.0
"8H, 7H, 3S",8-top,0,0,7266,0.0
"8H, 3C, 7S",8-top,0,0,7130,0.0
"8C, 3D, 7S",8-top,0,0,7270,0.0
"8C, 3H, 7H",8-top,0,0,7272,0.0
"8D, 3S, 7C",8-top,0,0,7354,0.0
"3S, 8S, 7C",8-top,0,0,7211,0.0
"7D, 3D, 8S",8-top,0,0,7129,0.0
"8C, 7H, 3C",8-top,0,0,7175,0.0
"8C, 3S, 7S",8-top,0,0,7205,0.0
"3D, 8S, 7C",8-top,0,0,7213,0.0
"7D, 3H, 8S",8-top,0,0,7170,0.0
"7H, 3H, 8S",8-top,0,0,7169,0.0
"8H, 3D, 7S",8-top,0,0,7307,0.0
"8C, 7D, 3H",8-top,0,0,7341,0.0
"8H, 7D, 3S",8-top,0,0,7302,0.0
"3D, 8D, 7H",8-top,0,0,7313,0.0
"3H, 8S, 7S",8-top,0,0,7107,0.0
"8H, 7H, 3C",8-top,0,0,7145,0.0
"8H, 3S, 7S",8-top,0,0,7297,0.0
"8H, 3D, 7C",8-top,0,0,7141,0.0
"7D, 8D, 3C",8-top,0,0,7295,0.0
"8H, 7D, 3D",8-top,0,0,7249,0.0
"8D, 3D, 7S",8-top,0,0,7242,0.0
"8D, 3C, 7C",8-top,0,0,7206,0.0
"3D, 8S, 7S",8-top,0,0,7281,0.0
"3H, 8D, 7H",8-top,0,0,7199,0.0
"7D, 8D, 3S",8-top,0,0,7326,0.0
"8H, 3H, 7C",8-top,0,0,7234,0.0
"8H, 3D, 7H",8-top,0,0,7140,0.0
"8C, 3S, 7C",8-top,0,0,7382,0.0
"8D, 7H, 3C",8-top,0,0,7403,0.0
"8D, 3S, 7S",8-top,0,0,7252,0.0
"8H, 7D, 3C",8-top,0,0,7298,0.0
"8D, 3D, 7C",8-top,0,0,7279,0.0
"8H, 3C, 7C",8-top,0,0,7070,0.0
"3H, 8S, 7C",8-top,0,0,7357,0.0
"8C, 7H, 3S",8-top,0,0,7374,0.0
"8D, 3H, 7C",8-top,0,0,7149,0.0
"7D, 2D, 8S",8-top,0,0,7161,0.0
"2C, 8D, 7C",8-top,0,0,7195,0.0
"8H, 2S, 7S",8-top,0,0,7346,0.0
"8H, 2D, 7S",8-top,0,0,7214,0.0
"8C, 2D, 7C",8-top,0,0,7283,0.0
"2C, 8D, 7H",8-top,0,0,7286,0.0
"7H, 2C, 8S",8-top,0,0,7101,0.0
"8C, 2S, 7H",8-top,0,0,7283,0.0
"8H, 2C, 7C",8-top,0,0,7332,0.0
"8H, 7D, 2S",8-top,0,0,7219,0.0
"2S, 8D, 7S",8-top,0,0,7257,0.0
"8C, 2D, 7H",8-top,0,0,7219,0.0
"8C, 2C, 7S",8-top,0,0,7262,0.0
"2S, 7D, 8S",8-top,0,0,7198,0.0
"2C, 8S, 7C",8-top,0,0,7076,0.0
"2S, 7D, 8D",8-top,0,0,7156,0.0
"8C, 7D, 2H",8-top,0,0,7205,0.0
"8S, 2H, 7C",8-top,0,0,7203,0.0
"2H, 8S, 7S",8-top,0,0,7199,0.0
"8H, 7D, 2D",8-top,0,0,7252,0.0
"8C, 2H, 7S",8-top,0,0,7334,0.0
"7H, 8S, 2H",8-top,0,0,7362,0.0
"8D, 7H, 2H",8-top,0,0,7192,0.0
"8H, 2D, 7H",8-top,0,0,7210,0.0
"8D, 2H, 7C",8-top,0,0,7227,0.0
"2S, 8D, 7H",8-top,0,0,7113,0.0
"8D, 2D, 7H",8-top,0,0,7278,0.0
"7H, 2S, 8S",8-top,0,0,7286,0.0
"8H, 2S, 7C",8-top,0,0,7253,0.0
"2C, 8D, 7S",8-top,0,0,7246,0.0
"2D, 8S, 7S",8-top,0,0,7201,0.0
"8C, 2D, 7S",8-top,0,0,7315,0.0
"8H, 2H, 7C",8-top,0,0,7313,0.0
"8H, 2S, 7H",8-top,0,0,7200,0.0
"8C, 7D, 2D",8-top,0,0,7240,0.0
"8C, 7D, 2S",8-top,0,0,7203,0.0
"8D, 2D, 7C",8-top,0,0,7235,0.0
"2S, 8D, 7C",8-top,0,0,7114,0.0
"7D, 8D, 2C",8-top,0,0,7230,0.0
"2D, 8S, 7C",8-top,0,0,7192,0.0
"8H, 2C, 7S",8-top,0,0,7176,0.0
"7D, 2C, 8S",8-top,0,0,7287,0.0
"7H, 2D, 8S",8-top,0,0,7375,0.0
"2H, 8D, 7S",8-top,0,0,7202,0.0
"8C, 2C, 7H",8-top,0,0,7257,0.0
"8H, 2D, 7C",8-top,0,0,7184,0.0
"8H, 7D, 2C",8-top,0,0,7352,0.0
"8C, 2S, 7S",8-top,0,0,7271,0.0
"8H, 2H, 7S",8-top,0,0,7283,0.0
"2S, 8S, 7C",8-top,0,0,7307,0.0
"8C, 2H, 7C",8-top,0,0,7265,0.0
"7D, 8D, 2H",8-top,0,0,7179,0.0
"7D, 8S, 2H",8-top,0,0,7230,0.0
"8D, 2D, 7S",8-top,0,0,7174,0.0
"2C, 8S, 7S",8-top,0,0,7301,0.0
"8H, 7D, 2H",8-top,0,0,7155,0.0
"8C, 7H, 2H",8-top,0,0,7147,0.0
"8H, 2C, 7H",8-top,0,0,7221,0.0
"8C, 2S, 7C",8-top,0,0,7192,0.0
"8C, 7D, 2C",8-top,0,0,7240,0.0
"8H, 6D, 5H",8-top,0,0,7307,0.0
"8H, 6D, 5S",8-top,0,0,7299,0.0
"8H, 6H, 5C",8-top,0,0,7280,0.0
"8C, 6S, 5C",8-top,0,0,7275,0.0
"8C, 6S, 5S",8-top,0,0,7092,0.0
"8C, 6S, 5H",8-top,0,0,7232,0.0
"6H, 8D, 5C",8-top,0,0,7188,0.0
"6S, 5H, 8S",8-top,0,0,7262,0.0
"6S, 5C, 8S",8-top,0,0,7339,0.0
"8C, 6D, 5C",8-top,0,0,7379,0.0
"6S, 5D, 8D",8-top,0,0,7383,0.0
"8C, 6D, 5D",8-top,0,0,7039,0.0
"6C, 8D, 5C",8-top,0,0,7180,0.0
"5S, 6D, 8D",8-top,0,0,7228,0.0
"8H, 6S, 5C",8-top,0,0,7394,0.0
"8H, 6S, 5D",8-top,0,0,7194,0.0
"8H, 6C, 5C",8-top,0,0,7143,0.0
"6S, 8D, 5C",8-top,0,0,7327,0.0
"8C, 5D, 6C",8-top,0,0,7155,0.0
"8C, 6H, 5S",8-top,0,0,7191,0.0
"8C, 6H, 5H",8-top,0,0,7341,0.0
"6D, 8S, 5D",8-top,0,0,7321,0.0
"8C, 6H, 5C",8-top,0,0,7436,0.0
"5H, 6D, 8S",8-top,0,0,7169,0.0
"5S, 6D, 8S",8-top,0,0,7266,0.0
"8C, 6D, 5S",8-top,0,0,7276,0.0
"8C, 6D, 5H",8-top,0,0,7299,0.0
"6C, 5H, 8D",8-top,0,0,7286,0.0
"6C, 5S, 8D",8-top,0,0,7303,0.0
"6H, 5D, 8D",8-top,0,0,7251,0.0
"6C, 5H, 8S",8-top,0,0,7185,0.0
"6C, 5S, 8S",8-top,0,0,7297,0.0
"6H, 5D, 8S",8-top,0,0,7278,0.0
"8H, 6S, 5H",8-top,0,0,7399,0.0
"8H, 6S, 5S",8-top,0,0,7214,0.0
"6C, 5C, 8S",8-top,0,0,7259,0.0
"6S, 5D, 8S",8-top,0,0,7173,0.0
"8H, 5H, 6C",8-top,0,0,7229,0.0
"8H, 5S, 6C",8-top,0,0,7181,0.0
"8H, 6H, 5D",8-top,0,0,7258,0.0
"8H, 5D, 6C",8-top,0,0,7213,0.0
"8C, 5H, 6C",8-top,0,0,7265,0.0
"8H, 6H, 5S",8-top,0,0,7099,0.0
"6S, 5S, 8D",8-top,0,0,7158,0.0
"6S, 5H, 8D",8-top,0,0,7130,0.0
"6H, 5C, 8S",8-top,0,0,7325,0.0
"8H, 6D, 5D",8-top,0,0,7201,0.0
"6C, 5D, 8D",8-top,0,0,7235,0.0
"6H, 5S, 8S",8-top,0,0,7184,0.0
"5H, 6H, 8D",8-top,0,0,7159,0.0
"6H, 5S, 8D",8-top,0,0,7294,0.0
"6D, 5C, 8S",8-top,0,0,7211,0.0
"6D, 8D, 5C",8-top,0,0,7259,0.0
"6C, 5D, 8S",8-top,0,0,7176,0.0
"5H, 6H, 8S",8-top,0,0,7169,0.0
"8C, 6S, 5D",8-top,0,0,7239,0.0
"5H, 6D, 8D",8-top,0,0,7326,0.0
"8H, 6D, 5C",8-top,0,0,7217,0.0
"8C, 5S, 6C",8-top,0,0,7186,0.0
"8C, 6H, 5D",8-top,0,0,7309,0.0
"6S, 8D, 4S",8-top,0,0,7067,0.0
"8H, 6H, 4C",8-top,0,0,7219,0.0
"8C, 6H, 4D",8-top,0,0,7267,0.0
"8H, 6C, 4S",8-top,0,0,7159,0.0
"8H, 6S, 4H",8-top,0,0,7227,0.0
"8C, 6H, 4S",8-top,0,0,7176,0.0
"6C, 4H, 8S",8-top,0,0,7254,0.0
"6H, 4C, 8D",8-top,0,0,7339,0.0
"8C, 6C, 4H",8-top,0,0,7323,0.0
"6C, 4D, 8S",8-top,0,0,7245,0.0
"8C, 6D, 4H",8-top,0,0,7183,0.0
"6D, 8D, 4S",8-top,0,0,7279,0.0
"6H, 4D, 8S",8-top,0,0,7328,0.0
"8C, 6H, 4H",8-top,0,0,7279,0.0
"8H, 6D, 4S",8-top,0,0,7233,0.0
"6C, 4C, 8D",8-top,0,0,7205,0.0
"6H, 4H, 8S",8-top,0,0,7218,0.0
"8C, 6C, 4S",8-top,0,0,7243,0.0
"6D, 4D, 8S",8-top,0,0,7223,0.0
"8H, 6S, 4C",8-top,0,0,7201,0.0
"8H, 6H, 4S",8-top,0,0,7318,0.0
"8C, 6S, 4S",8-top,0,0,7221,0.0
"8C, 6C, 4D",8-top,0,0,7289,0.0
"8H, 4C, 6C",8-top,0,0,7274,0.0
"8H, 6C, 4H",8-top,0,0,7253,0.0
"6S, 4C, 8S",8-top,0,0,7236,0.0
"8C, 6D, 4C",8-top,0,0,7280,0.0
"8H, 6D, 4D",8-top,0,0,7353,0.0
"6S, 4C, 8D",8-top,0,0,7279,0.0
"6H, 8D, 4S",8-top,0,0,7241,0.0
"6S, 8D, 4D",8-top,0,0,7232,0.0
"6C, 8D, 4H",8-top,0,0,7244,0.0
"6H, 4C, 8S",8-top,0,0,7215,0.0
"8C, 6S, 4D",8-top,0,0,7233,0.0
"8H, 6H, 4D",8-top,0,0,7256,0.0
"6D, 4H, 8S",8-top,0,0,7340,0.0
"8C, 6S, 4H",8-top,0,0,7309,0.0
"6D, 8S, 4C",8-top,0,0,7326,0.0
"6H, 8D, 4D",8-top,0,0,7181,0.0
"6H, 8S, 4S",8-top,0,0,7233,0.0
"8H, 6D, 4H",8-top,0,0,7315,0.0
"6S, 4D, 8S",8-top,0,0,7209,0.0
"8C, 6D, 4D",8-top,0,0,7130,0.0
"8C, 6H, 4C",8-top,0,0,7301,0.0
"6C, 8S, 4S",8-top,0,0,7204,0.0
"6D, 8S, 4S",8-top,0,0,7043,0.0
"6C, 8D, 4D",8-top,0,0,7236,0.0
"6D, 8D, 4H",8-top,0,0,7230,0.0
"8C, 6D, 4S",8-top,0,0,7113,0.0
"8H, 6S, 4D",8-top,0,0,7227,0.0
"8C, 6S, 4C",8-top,0,0,7209,0.0
"6D, 8D, 4C",8-top,0,0,7121,0.0
"8H, 6C, 4D",8-top,0,0,7272,0.0
"6H, 8D, 4H",8-top,0,0,7208,0.0
"6C, 4C, 8S",8-top,0,0,7292,0.0
"8H, 6S, 4S",8-top,0,0,7199,0.0
"8H, 6D, 4C",8-top,0,0,7324,0.0
"6C, 8D, 4S",8-top,0,0,7230,0.0
"6S, 4H, 8S",8-top,0,0,7327,0.0
"6S, 8D, 4H",8-top,0,0,7322,0.0
"8H, 6D, 3C",8-top,0,0,7295,0.0
"8H, 6S, 3S",8-top,0,0,7342,0.0
"6S, 3H, 8S",8-top,0,0,7382,0.0
"6C, 8S, 3C",8-top,0,0,7301,0.0
"6D, 8D, 3H",8-top,0,0,7124,0.0
"6C, 3D, 8S",8-top,0,0,7375,0.0
"8H, 6C, 3S",8-top,0,0,7285,0.0
"8H, 6S, 3D",8-top,0,0,7227,0.0
"8C, 6S, 3C",8-top,0,0,7176,0.0
"8C, 6C, 3H",8-top,0,0,7364,0.0
"6D, 8D, 3C",8-top,0,0,7308,0.0
"6S, 8D, 3S",8-top,0,0,7210,0.0
"8H, 6D, 3H",8-top,0,0,7280,0.0
"8C, 6C, 3D",8-top,0,0,7267,0.0
"6D, 8S, 3S",8-top,0,0,7162,0.0
"6S, 8D, 3D",8-top,0,0,7262,0.0
"8C, 6H, 3C",8-top,0,0,7104,0.0
"8C, 6S, 3H",8-top,0,0,7073,0.0
"8C, 6H, 3D",8-top,0,0,7284,0.0
"6D, 8S, 3C",8-top,0,0,7307,0.0
"8C, 6H, 3H",8-top,0,0,7342,0.0
"8H, 6H, 3S",8-top,0,0,7349,0.0
"6C, 8S, 3S",8-top,0,0,7440,0.0
"6H, 8S, 3C",8-top,0,0,7204,0.0
"8C, 6D, 3H",8-top,0,0,7282,0.0
"6H, 8S, 3S",8-top,0,0,7277,0.0
"6H, 8D, 3S",8-top,0,0,7152,0.0
"6C, 8D, 3H",8-top,0,0,7212,0.0
"8C, 6D, 3C",8-top,0,0,7154,0.0
"6C, 3H, 8S",8-top,0,0,7171,0.0
"6S, 8S, 3C",8-top,0,0,7170,0.0
"6S, 8D, 3C",8-top,0,0,7193,0.0
"6H, 3D, 8S",8-top,0,0,7259,0.0
"8H, 6S, 3H",8-top,0,0,7423,0.0
"8H, 6C, 3C",8-top,0,0,7154,0.0
"6C, 8D, 3D",8-top,0,0,7214,0.0
"6D, 8D, 3S",8-top,0,0,7163,0.0
"8H, 6C, 3H",8-top,0,0,7337,0.0
"8H, 6S, 3C",8-top,0,0,7274,0.0
"8C, 6C, 3S",8-top,0,0,7288,0.0
"3D, 6D, 8S",8-top,0,0,7120,0.0
"6S, 8D, 3H",8-top,0,0,7222,0.0
"6C, 8D, 3C",8-top,0,0,7183,0.0
"8H, 6C, 3D",8-top,0,0,7255,0.0
"8H, 6D, 3S",8-top,0,0,7459,0.0
"3H, 6D, 8S",8-top,0,0,7262,0.0
"8H, 6D, 3D",8-top,0,0,7135,0.0
"8C, 6S, 3S",8-top,0,0,7223,0.0
"8H, 6H, 3D",8-top,0,0,7391,0.0
"8C, 6S, 3D",8-top,0,0,7150,0.0
"6H, 8D, 3C",8-top,0,0,7267,0.0
"8C, 6H, 3S",8-top,0,0,7156,0.0
"6H, 8D, 3D",8-top,0,0,7190,0.0
"8H, 6H, 3C",8-top,0,0,7133,0.0
"8C, 6D, 3S",8-top,0,0,7262,0.0
"6H, 3H, 8S",8-top,0,0,7260,0.0
"6H, 8D, 3H",8-top,0,0,7282,0.0
"6C, 8D, 3S",8-top,0,0,7296,0.0
"6S, 3D, 8S",8-top,0,0,7270,0.0
"8C, 6D, 3D",8-top,0,0,7378,0.0
"6H, 8D, 2C",8-top,0,0,7165,0.0
"8H, 6S, 2H",8-top,0,0,7365,0.0
"8H, 6H, 2C",8-top,0,0,7214,0.0
"8C, 6D, 2H",8-top,0,0,7247,0.0
"6C, 8D, 2H",8-top,0,0,7212,0.0
"6D, 8S, 2H",8-top,0,0,7363,0.0
"6C, 8S, 2H",8-top,0,0,7398,0.0
"6H, 2C, 8S",8-top,0,0,7215,0.0
"6C, 2C, 8S",8-top,0,0,7349,0.0
"6H, 8S, 2H",8-top,0,0,7234,0.0
"6S, 2D, 8S",8-top,0,0,7241,0.0
"6S, 2C, 8D",8-top,0,0,7253,0.0
"8C, 6D, 2C",8-top,0,0,7270,0.0
"2S, 6D, 8D",8-top,0,0,7341,0.0
"8C, 6S, 2D",8-top,0,0,7311,0.0
"8H, 2C, 6C",8-top,0,0,7221,0.0
"8C, 6H, 2C",8-top,0,0,7371,0.0
"8H, 6S, 2C",8-top,0,0,7182,0.0
"8H, 6D, 2D",8-top,0,0,7238,0.0
"8H, 6D, 2S",8-top,0,0,7393,0.0
"6C, 2C, 8D",8-top,0,0,7284,0.0
"8C, 2S, 6C",8-top,0,0,7319,0.0
"6H, 8D, 2H",8-top,0,0,7290,0.0
"8C, 6C, 2D",8-top,0,0,7171,0.0
"6D, 2C, 8S",8-top,0,0,7254,0.0
"8H, 6H, 2S",8-top,0,0,7068,0.0
"8C, 6S, 2S",8-top,0,0,7237,0.0
"6S, 8S, 2H",8-top,0,0,7152,0.0
"8C, 6S, 2H",8-top,0,0,7211,0.0
"6H, 8D, 2D",8-top,0,0,7137,0.0
"8C, 6C, 2H",8-top,0,0,7211,0.0
"2S, 6H, 8D",8-top,0,0,7271,0.0
"6H, 2D, 8S",8-top,0,0,7241,0.0
"6C, 2S, 8S",8-top,0,0,7317,0.0
"8H, 6D, 2H",8-top,0,0,7381,0.0
"6S, 2C, 8S",8-top,0,0,7211,0.0
"8C, 6D, 2S",8-top,0,0,7123,0.0
"8H, 6H, 2D",8-top,0,0,7249,0.0
"6S, 8D, 2D",8-top,0,0,7133,0.0
"8H, 6C, 2D",8-top,0,0,7290,0.0
"6D, 8D, 2H",8-top,0,0,7272,0.0
"8H, 6S, 2S",8-top,0,0,7105,0.0
"8H, 6S, 2D",8-top,0,0,7256,0.0
"2S, 6H, 8S",8-top,0,0,7354,0.0
"8H, 6D, 2C",8-top,0,0,7223,0.0
"6C, 2D, 8S",8-top,0,0,7233,0.0
"8C, 6H, 2H",8-top,0,0,7117,0.0
"6C, 2S, 8D",8-top,0,0,7298,0.0
"6C, 8D, 2D",8-top,0,0,7246,0.0
"8H, 6C, 2H",8-top,0,0,7295,0.0
"6S, 2S, 8D",8-top,0,0,7114,0.0
"8C, 6D, 2D",8-top,0,0,7183,0.0
"6D, 2D, 8S",8-top,0,0,7235,0.0
"8C, 6S, 2C",8-top,0,0,7154,0.0
"2C, 6D, 8D",8-top,0,0,7205,0.0
"6S, 8D, 2H",8-top,0,0,7218,0.0
"8H, 2S, 6C",8-top,0,0,7258,0.0
"2S, 6D, 8S",8-top,0,0,7358,0.0
"8C, 6H, 2D",8-top,0,0,7132,0.0
"8C, 6H, 2S",8-top,0,0,7329,0.0
"8D, 5C, 4D",8-top,0,0,7279,0.0
"5D, 8D, 4S",8-top,0,0,7381,0.0
"8C, 5S, 4H",8-top,0,0,7100,0.0
"5D, 4D, 8S",8-top,0,0,7077,0.0
"8C, 5C, 4S",8-top,0,0,7135,0.0
"8H, 5D, 4D",8-top,0,0,7129,0.0
"8H, 5D, 4S",8-top,0,0,7288,0.0
"4C, 5C, 8S",8-top,0,0,7156,0.0
"8H, 5H, 4D",8-top,0,0,7093,0.0
"8H, 5S, 4D",8-top,0,0,7257,0.0
"8D, 5C, 4H",8-top,0,0,7297,0.0
"5S, 8D, 4D",8-top,0,0,7345,0.0
"5H, 8D, 4D",8-top,0,0,7133,0.0
"8H, 5C, 4H",8-top,0,0,7310,0.0
"5H, 8S, 4S",8-top,0,0,7189,0.0
"8C, 5H, 4S",8-top,0,0,7332,0.0
"8C, 5S, 4S",8-top,0,0,7267,0.0
"8C, 5D, 4S",8-top,0,0,7287,0.0
"8C, 5S, 4C",8-top,0,0,7293,0.0
"8C, 5D, 4H",8-top,0,0,7301,0.0
"8C, 5H, 4C",8-top,0,0,7239,0.0
"8C, 5D, 4D",8-top,0,0,7156,0.0
"5H, 4D, 8S",8-top,0,0,7199,0.0
"5S, 4D, 8S",8-top,0,0,7206,0.0
"5D, 8D, 4C",8-top,0,0,7318,0.0
"5S, 8D, 4H",8-top,0,0,7145,0.0
"5S, 4H, 8S",8-top,0,0,7169,0.0
"5C, 4D, 8S",8-top,0,0,7229,0.0
"5D, 8S, 4C",8-top,0,0,7411,0.0
"5H, 8D, 4H",8-top,0,0,7280,0.0
"5H, 4H, 8S",8-top,0,0,7274,0.0
"8H, 5C, 4S",8-top,0,0,7249,0.0
"5D, 8S, 4S",8-top,0,0,7099,0.0
"8C, 5C, 4D",8-top,0,0,7174,0.0
"8H, 5S, 4S",8-top,0,0,7174,0.0
"8H, 5H, 4S",8-top,0,0,7153,0.0
"8H, 4C, 5C",8-top,0,0,7449,0.0
"8H, 5S, 4H",8-top,0,0,7270,0.0
"5C, 8S, 4S",8-top,0,0,7148,0.0
"8D, 5C, 4S",8-top,0,0,7413,0.0
"8H, 5D, 4H",8-top,0,0,7254,0.0
"8H, 5H, 4C",8-top,0,0,7170,0.0
"8C, 5H, 4D",8-top,0,0,7163,0.0
"8C, 5S, 4D",8-top,0,0,7101,0.0
"8H, 5D, 4C",8-top,0,0,7306,0.0
"4C, 8D, 5C",8-top,0,0,7190,0.0
"8H, 5S, 4C",8-top,0,0,7247,0.0
"5H, 8D, 4S",8-top,0,0,7147,0.0
"5S, 8D, 4S",8-top,0,0,7302,0.0
"5H, 4C, 8D",8-top,0,0,7210,0.0
"5S, 8D, 4C",8-top,0,0,7217,0.0
"5D, 4H, 8S",8-top,0,0,7256,0.0
"5D, 8D, 4H",8-top,0,0,7186,0.0
"5S, 8S, 4C",8-top,0,0,7338,0.0
"5H, 4C, 8S",8-top,0,0,7198,0.0
"8C, 5D, 4C",8-top,0,0,7248,0.0
"8C, 5C, 4H",8-top,0,0,7305,0.0
"8H, 5C, 4D",8-top,0,0,7318,0.0
"8C, 5H, 4H",8-top,0,0,7142,0.0
"5C, 4H, 8S",8-top,0,0,7370,0.0
"8C, 5H, 3H",8-top,0,0,7172,0.0
"8C, 5S, 3H",8-top,0,0,7328,0.0
"8H, 5H, 3S",8-top,0,0,7294,0.0
"8H, 5S, 3S",8-top,0,0,7214,0.0
"5H, 8S, 3C",8-top,0,0,7246,0.0
"5S, 8S, 3C",8-top,0,0,7325,0.0
"5H, 8D, 3C",8-top,0,0,7181,0.0
"5S, 8D, 3C",8-top,0,0,7194,0.0
"8H, 5C, 3S",8-top,0,0,7203,0.0
"5S, 8D, 3S",8-top,0,0,7210,0.0
"8D, 5C, 3C",8-top,0,0,7358,0.0
"5H, 8D, 3S",8-top,0,0,7306,0.0
"8H, 5C, 3D",8-top,0,0,7366,0.0
"5D, 8D, 3H",8-top,0,0,7400,0.0
"8H, 5H, 3C",8-top,0,0,7151,0.0
"8H, 5S, 3C",8-top,0,0,7209,0.0
"8D, 5C, 3S",8-top,0,0,7176,0.0
"8H, 5D, 3C",8-top,0,0,7346,0.0
"5H, 3H, 8S",8-top,0,0,7237,0.0
"8C, 5D, 3D",8-top,0,0,7288,0.0
"3H, 5S, 8S",8-top,0,0,7183,0.0
"5D, 8S, 3S",8-top,0,0,7134,0.0
"8H, 5C, 3C",8-top,0,0,7277,0.0
"8H, 5D, 3H",8-top,0,0,7196,0.0
"8D, 5C, 3D",8-top,0,0,7271,0.0
"8C, 5D, 3S",8-top,0,0,7272,0.0
"5D, 8S, 3C",8-top,0,0,7201,0.0
"5D, 8D, 3C",8-top,0,0,7348,0.0
"8C, 5C, 3H",8-top,0,0,7370,0.0
"5C, 8S, 3S",8-top,0,0,7204,0.0
"8C, 5S, 3C",8-top,0,0,7337,0.0
"8C, 5H, 3C",8-top,0,0,7266,0.0
"8H, 5H, 3D",8-top,0,0,7234,0.0
"8H, 5S, 3D",8-top,0,0,7368,0.0
"8C, 5H, 3S",8-top,0,0,7181,0.0
"8C, 5S, 3S",8-top,0,0,7228,0.0
"8H, 5S, 3H",8-top,0,0,7276,0.0
"5S, 8D, 3D",8-top,0,0,7207,0.0
"5H, 8D, 3D",8-top,0,0,7327,0.0
"8H, 5C, 3H",8-top,0,0,7284,0.0
