,name,wins,ties,total_games,winrate
"10S, 9C, 7H",10-top,1,0,362,0.0028
"10S, 7S, 9D",10-top,0,0,333,0.0
"10C, 7S, 9H",10-top,0,0,337,0.0
"9S, 7H, 10S",10-top,1,0,373,0.0027
"9S, 10D, 7C",10-top,0,0,359,0.0
"10S, 9H, 7C",10-top,0,0,324,0.0
"10C, 9D, 7C",10-top,0,0,325,0.0
"9C, 7S, 10H",10-top,0,0,352,0.0
"9S, 10C, 7C",10-top,0,0,365,0.0
"9C, 10C, 7D",10-top,0,0,358,0.0
"9C, 10D, 7H",10-top,0,0,339,0.0
"9H, 10D, 7C",10-top,0,0,303,0.0
"10D, 9D, 7C",10-top,0,0,359,0.0
"9C, 10H, 7C",10-top,0,0,322,0.0
"10S, 7H, 9D",10-top,0,0,317,0.0
"9H, 7S, 10H",10-top,0,0,349,0.0
"10C, 9H, 7H",10-top,0,0,360,0.0
"9C, 10H, 7D",10-top,1,0,343,0.0029
"10S, 7S, 9H",10-top,0,0,378,0.0
"9D, 7H, 10H",10-top,0,0,352,0.0
"10C, 7S, 9D",10-top,0,0,311,0.0
"9D, 10H, 7D",10-top,1,0,380,0.0026
"9H, 10H, 7D",10-top,0,0,335,0.0
"9S, 7C, 10S",10-top,1,0,331,0.003
"10S, 9C, 7C",10-top,0,0,344,0.0
"9S, 10D, 7H",10-top,1,0,356,0.0028
"10C, 9H, 7C",10-top,0,0,335,0.0
"7S, 10D, 9D",10-top,0,0,355,0.0
"10S, 9C, 7S",10-top,0,0,328,0.0
"9C, 7S, 10C",10-top,0,0,315,0.0
"10S, 9H, 7H",10-top,0,0,362,0.0
"10C, 7H, 9D",10-top,0,0,362,0.0
"10C, 9D, 7D",10-top,0,0,339,0.0
"10S, 9D, 7D",10-top,0,0,348,0.0
"9C, 10C, 7H",10-top,0,0,350,0.0
"9H, 10H, 7C",10-top,0,0,341,0.0
"10C, 9H, 7D",10-top,0,0,307,0.0
"10S, 9C, 7D",10-top,1,0,346,0.0029
"10S, 9H, 7D",10-top,0,0,319,0.0
"9S, 10H, 7C",10-top,1,0,345,0.0029
"9S, 7S, 10H",10-top,0,0,311,0.0
"9C, 10D, 7D",10-top,0,0,370,0.0
"9S, 10D, 7D",10-top,0,0,334,0.0
"7S, 9D, 10H",10-top,0,0,361,0.0
"9C, 7H, 10H",10-top,0,0,350,0.0
"9S, 7D, 10S",10-top,1,0,343,0.0029
"9S, 10C, 7D",10-top,0,0,332,0.0
"9D, 10H, 7C",10-top,0,0,358,0.0
"9S, 10C, 7H",10-top,0,0,351,0.0
"9C, 10D, 7C",10-top,0,0,363,0.0
"7S, 10D, 9H",10-top,0,0,307,0.0
"9H, 10D, 7D",10-top,1,0,342,0.0029
"9S, 7S, 10D",10-top,0,0,324,0.0
"9H, 10D, 7H",10-top,0,0,368,0.0
"9D, 10D, 7H",10-top,1,0,304,0.0033
"9C, 7S, 10D",10-top,0,0,372,0.0
"10S, 9D, 7C",10-top,0,0,324,0.0
"9S, 10H, 7D",10-top,0,0,355,0.0
"10S, 9D, 6D",10-top,0,0,325,0.0
"10D, 6C, 9D",10-top,0,0,330,0.0
"10C, 9H, 6D",10-top,0,0,332,0.0
"9C, 10H, 6H",10-top,0,0,344,0.0
"9S, 10C, 6D",10-top,0,0,362,0.0
"6D, 9D, 10H",10-top,0,0,331,0.0
"9C, 10D, 6D",10-top,0,0,335,0.0
"6S, 10D, 9D",10-top,0,0,358,0.0
"9S, 6C, 10S",10-top,0,0,324,0.0
"9S, 10C, 6C",10-top,1,0,315,0.0032
"9C, 6S, 10D",10-top,0,0,338,0.0
"9C, 6C, 10H",10-top,0,0,334,0.0
"9C, 10C, 6H",10-top,0,0,342,0.0
"10D, 6C, 9H",10-top,0,0,323,0.0
"9C, 10C, 6D",10-top,0,0,347,0.0
"10S, 9H, 6C",10-top,0,0,338,0.0
"10S, 6C, 9D",10-top,0,0,351,0.0
"10C, 6C, 9D",10-top,1,0,314,0.0032
"9S, 6S, 10D",10-top,0,0,369,0.0
"10C, 9H, 6C",10-top,0,0,337,0.0
"9S, 6D, 10H",10-top,1,0,344,0.0029
"10S, 9H, 6D",10-top,2,0,344,0.0058
"10C, 9D, 6D",10-top,1,0,342,0.0029
"10S, 9C, 6S",10-top,0,0,348,0.0
"9S, 10D, 6C",10-top,0,0,347,0.0
"9S, 6D, 10S",10-top,1,0,346,0.0029
"9S, 10H, 6H",10-top,0,0,348,0.0
"10S, 6S, 9H",10-top,0,0,324,0.0
"10C, 6S, 9D",10-top,0,0,321,0.0
"10S, 6S, 9D",10-top,0,0,372,0.0
"9D, 6C, 10H",10-top,0,0,335,0.0
"9H, 6C, 10H",10-top,0,0,346,0.0
"10C, 6S, 9H",10-top,1,0,335,0.003
"10S, 9C, 6D",10-top,0,0,371,0.0
"9H, 10D, 6H",10-top,0,0,363,0.0
"9C, 6D, 10H",10-top,1,0,348,0.0029
"9S, 10C, 6H",10-top,2,0,342,0.0058
"9S, 6H, 10S",10-top,1,0,344,0.0029
"6S, 9D, 10H",10-top,0,0,340,0.0
"9H, 6S, 10H",10-top,0,0,308,0.0
"9C, 6S, 10H",10-top,0,0,321,0.0
"9H, 6D, 10H",10-top,0,0,315,0.0
"9C, 10D, 6C",10-top,0,0,351,0.0
"10S, 9C, 6C",10-top,0,0,325,0.0
"10D, 9D, 6H",10-top,1,0,328,0.003
"9S, 10D, 6H",10-top,0,0,330,0.0
"9C, 10D, 6H",10-top,0,0,330,0.0
"10S, 9C, 6H",10-top,1,0,372,0.0027
"9C, 6S, 10C",10-top,0,0,348,0.0
"9S, 6S, 10H",10-top,0,0,358,0.0
"10C, 9D, 6H",10-top,1,0,339,0.0029
"10S, 9D, 6H",10-top,0,0,353,0.0
"10C, 9H, 6H",10-top,0,0,345,0.0
"10S, 9H, 6H",10-top,0,0,314,0.0
"6S, 10D, 9H",10-top,1,0,357,0.0028
"9S, 10D, 6D",10-top,0,0,342,0.0
"9H, 10D, 6D",10-top,0,0,293,0.0
"9S, 6C, 10H",10-top,0,0,343,0.0
"9S, 10C, 6S",10-top,0,0,319,0.0
"9D, 10H, 6H",10-top,0,0,328,0.0
"9S, 10H, 5D",10-top,0,0,339,0.0
"9D, 10H, 5C",10-top,0,0,329,0.0
"10S, 9C, 5D",10-top,0,0,349,0.0
"5H, 9D, 10H",10-top,0,0,333,0.0
"9S, 5H, 10C",10-top,1,0,380,0.0026
"9S, 5D, 10S",10-top,0,0,331,0.0
"9S, 10C, 5C",10-top,0,0,325,0.0
"10S, 5S, 9D",10-top,0,0,360,0.0
"5H, 10D, 9C",10-top,0,0,362,0.0
"10C, 5S, 9H",10-top,0,0,337,0.0
"10S, 9C, 5S",10-top,1,0,343,0.0029
"5H, 9H, 10D",10-top,0,0,330,0.0
"9H, 10D, 5C",10-top,0,0,344,0.0
"9C, 10H, 5C",10-top,0,0,340,0.0
"9H, 10H, 5D",10-top,1,0,350,0.0029
"5H, 10C, 9C",10-top,0,0,340,0.0
"10S, 9C, 5H",10-top,1,0,348,0.0029
"9C, 10D, 5D",10-top,1,0,361,0.0028
"10S, 9H, 5C",10-top,0,0,338,0.0
"10C, 9H, 5D",10-top,0,0,337,0.0
"10S, 9D, 5D",10-top,1,0,326,0.0031
"10S, 5H, 9H",10-top,0,0,309,0.0
"5H, 10C, 9D",10-top,0,0,347,0.0
"9S, 5H, 10H",10-top,0,0,354,0.0
"9S, 10H, 5C",10-top,0,0,319,0.0
"10C, 9D, 5C",10-top,0,0,325,0.0
"9D, 10H, 5D",10-top,0,0,312,0.0
"9H, 10H, 5C",10-top,0,0,339,0.0
"5S, 10D, 9D",10-top,0,0,351,0.0
"5S, 10D, 9H",10-top,0,0,348,0.0
"9C, 5S, 10D",10-top,1,0,322,0.0031
"9S, 10D, 5D",10-top,0,0,353,0.0
"9C, 5S, 10C",10-top,0,0,331,0.0
"10D, 9D, 5C",10-top,0,0,362,0.0
"9S, 10C, 5S",10-top,0,0,366,0.0
"5H, 10D, 9D",10-top,0,0,366,0.0
"5H, 10H, 9C",10-top,0,0,327,0.0
"10S, 9H, 5D",10-top,0,0,348,0.0
"10C, 9D, 5D",10-top,1,0,361,0.0028
"9C, 10C, 5D",10-top,0,0,359,0.0
"10S, 9C, 5C",10-top,0,0,327,0.0
"9S, 5C, 10S",10-top,0,0,329,0.0
"9S, 5H, 10S",10-top,1,0,329,0.003
"9C, 5S, 10H",10-top,0,0,336,0.0
"9C, 10D, 5C",10-top,0,0,364,0.0
"9S, 5S, 10H",10-top,0,0,344,0.0
"5S, 9D, 10H",10-top,0,0,376,0.0
"5H, 9H, 10C",10-top,0,0,354,0.0
"9C, 10H, 5D",10-top,0,0,314,0.0
"10C, 9H, 5C",10-top,0,0,378,0.0
"10S, 9D, 5C",10-top,0,0,320,0.0
"10S, 5H, 9D",10-top,0,0,340,0.0
"9S, 10C, 5D",10-top,0,0,337,0.0
"9S, 5H, 10D",10-top,0,0,333,0.0
"10C, 5S, 9D",10-top,1,0,354,0.0028
"10S, 5S, 9H",10-top,0,0,326,0.0
"9S, 10D, 5C",10-top,0,0,325,0.0
"9H, 5S, 10H",10-top,0,0,328,0.0
"9H, 10D, 5D",10-top,0,0,338,0.0
"9S, 5S, 10D",10-top,0,0,353,0.0
"9C, 10D, 4D",10-top,0,0,323,0.0
"10S, 9C, 4C",10-top,0,0,335,0.0
"9S, 4D, 10S",10-top,0,0,337,0.0
"9H, 10D, 4S",10-top,0,0,331,0.0
"9D, 4H, 10H",10-top,0,0,324,0.0
"9S, 10D, 4S",10-top,1,0,382,0.0026
"9C, 4H, 10H",10-top,1,0,341,0.0029
"9C, 10D, 4S",10-top,0,0,334,0.0
"9S, 4C, 10H",10-top,1,0,309,0.0032
"9S, 10C, 4S",10-top,0,0,334,0.0
"10C, 9H, 4H",10-top,0,0,354,0.0
"10C, 9H, 4S",10-top,0,0,329,0.0
"10C, 9D, 4S",10-top,0,0,332,0.0
"9H, 10H, 4C",10-top,0,0,321,0.0
"10S, 9H, 4S",10-top,1,0,323,0.0031
"10S, 9D, 4S",10-top,1,0,332,0.003
"9D, 10H, 4C",10-top,1,0,345,0.0029
"9C, 10C, 4H",10-top,1,0,341,0.0029
"10D, 9D, 4S",10-top,0,0,350,0.0
"10S, 9C, 4D",10-top,0,0,339,0.0
"9S, 4H, 10H",10-top,0,0,309,0.0
"10C, 9H, 4D",10-top,0,0,354,0.0
"10S, 9D, 4D",10-top,0,0,342,0.0
"10D, 4H, 9H",10-top,0,0,310,0.0
"10S, 9C, 4S",10-top,0,0,335,0.0
"10C, 4H, 9D",10-top,0,0,354,0.0
"9C, 10H, 4S",10-top,0,0,313,0.0
"9S, 10D, 4D",10-top,1,0,325,0.0031
"9S, 10D, 4C",10-top,0,0,318,0.0
"9S, 10C, 4H",10-top,0,0,360,0.0
"9S, 4H, 10S",10-top,0,0,337,0.0
"9C, 10D, 4C",10-top,0,0,336,0.0
"9H, 10H, 4D",10-top,0,0,332,0.0
"10S, 9H, 4D",10-top,0,0,331,0.0
"10C, 9D, 4D",10-top,0,0,334,0.0
"10S, 9D, 4C",10-top,1,0,335,0.003
"10S, 9H, 4C",10-top,0,0,339,0.0
"10C, 9H, 4C",10-top,0,0,351,0.0
"9D, 10H, 4S",10-top,0,0,360,0.0
"9H, 10H, 4S",10-top,0,0,300,0.0
"10D, 4H, 9D",10-top,0,0,365,0.0
"9C, 10D, 4H",10-top,0,0,319,0.0
"10C, 9D, 4C",10-top,0,0,322,0.0
"9D, 10H, 4D",10-top,0,0,352,0.0
"9S, 10H, 4D",10-top,0,0,317,0.0
"9C, 10H, 4D",10-top,0,0,346,0.0
"9H, 10D, 4C",10-top,0,0,371,0.0
"9C, 10H, 4C",10-top,0,0,320,0.0
"9C, 10C, 4S",10-top,0,0,321,0.0
"9S, 4H, 10D",10-top,0,0,337,0.0
"9S, 10C, 4C",10-top,0,0,325,0.0
"9S, 4C, 10S",10-top,0,0,346,0.0
"9S, 10H, 4S",10-top,0,0,328,0.0
"9S, 10C, 4D",10-top,1,0,342,0.0029
"9C, 10C, 4D",10-top,0,0,355,0.0
"10S, 9C, 4H",10-top,0,0,316,0.0
"10S, 4H, 9D",10-top,0,0,361,0.0
"10S, 9H, 4H",10-top,0,0,327,0.0
"9D, 10D, 4C",10-top,1,0,340,0.0029
"9H, 10D, 4D",10-top,1,0,338,0.003
"10D, 3S, 9D",10-top,0,0,342,0.0
"9S, 3H, 10S",10-top,1,0,337,0.003
"10D, 3C, 9H",10-top,0,0,320,0.0
"9C, 3H, 10H",10-top,0,0,347,0.0
"9S, 3H, 10H",10-top,0,0,355,0.0
"9H, 10D, 3D",10-top,0,0,348,0.0
"10D, 3H, 9D",10-top,0,0,308,0.0
"9C, 3C, 10H",10-top,0,0,348,0.0
"10D, 3H, 9H",10-top,0,0,333,0.0
"9S, 10D, 3D",10-top,1,0,351,0.0028
"9C, 3S, 10H",10-top,0,0,318,0.0
"9S, 10C, 3C",10-top,0,0,351,0.0
"9D, 3C, 10H",10-top,0,0,319,0.0
"9C, 10D, 3D",10-top,0,0,342,0.0
"9S, 10C, 3S",10-top,0,0,366,0.0
"9C, 10C, 3H",10-top,0,0,340,0.0
"9S, 10C, 3D",10-top,0,0,354,0.0
"9S, 3D, 10S",10-top,1,0,359,0.0028
"10D, 3S, 9H",10-top,0,0,360,0.0
"10C, 3H, 9D",10-top,0,0,352,0.0
"10C, 9H, 3D",10-top,0,0,330,0.0
"10S, 9H, 3H",10-top,0,0,307,0.0
"10S, 9D, 3D",10-top,0,0,370,0.0
"10C, 9D, 3D",10-top,0,0,353,0.0
"10S, 9H, 3D",10-top,0,0,331,0.0
"9S, 10C, 3H",10-top,1,0,336,0.003
"9C, 10C, 3S",10-top,0,0,327,0.0
"10C, 3C, 9D",10-top,0,0,351,0.0
"9S, 3C, 10H",10-top,1,0,328,0.003
"10S, 9H, 3C",10-top,0,0,344,0.0
"10C, 3S, 9D",10-top,0,0,357,0.0
"9S, 10D, 3H",10-top,0,0,358,0.0
"10S, 3S, 9D",10-top,1,0,329,0.003
"10S, 9H, 3S",10-top,0,0,331,0.0
"10C, 9H, 3S",10-top,0,0,362,0.0
"9D, 3H, 10H",10-top,0,0,336,0.0
"10S, 9C, 3D",10-top,0,0,333,0.0
"9C, 10H, 3D",10-top,0,0,325,0.0
"10S, 3H, 9D",10-top,0,0,343,0.0
"10C, 9H, 3H",10-top,0,0,349,0.0
"9S, 10D, 3S",10-top,0,0,285,0.0
"9D, 3S, 10H",10-top,0,0,353,0.0
"9H, 3S, 10H",10-top,0,0,343,0.0
"9S, 3C, 10S",10-top,0,0,356,0.0
"9H, 10H, 3D",10-top,0,0,358,0.0
"9D, 10H, 3D",10-top,0,0,343,0.0
"9C, 10D, 3C",10-top,1,0,364,0.0027
"10D, 3C, 9D",10-top,0,0,331,0.0
"9C, 10D, 3S",10-top,0,0,325,0.0
"10S, 9C, 3S",10-top,1,0,351,0.0028
"9H, 3C, 10H",10-top,0,0,336,0.0
"9C, 10D, 3H",10-top,0,0,335,0.0
"10S, 9C, 3H",10-top,0,0,329,0.0
"9C, 10C, 3D",10-top,1,0,360,0.0028
"9S, 10D, 3C",10-top,0,0,328,0.0
"9S, 10H, 3D",10-top,0,0,332,0.0
"10S, 3C, 9D",10-top,0,0,340,0.0
"10C, 9H, 3C",10-top,0,0,374,0.0
"10S, 9C, 3C",10-top,0,0,366,0.0
"9S, 3S, 10H",10-top,0,0,328,0.0
"2D, 9H, 10H",10-top,0,0,338,0.0
"9D, 2H, 10H",10-top,0,0,349,0.0
"9S, 10H, 2D",10-top,0,0,333,0.0
"10S, 9H, 2D",10-top,0,0,336,0.0
"2C, 10D, 9D",10-top,0,0,320,0.0
"9S, 10C, 2H",10-top,0,0,319,0.0
"2D, 10C, 9D",10-top,0,0,330,0.0
"9H, 2S, 10H",10-top,0,0,308,0.0
"10S, 9C, 2C",10-top,0,0,319,0.0
"9S, 2C, 10S",10-top,0,0,354,0.0
"10D, 2H, 9H",10-top,0,0,330,0.0
"9C, 2H, 10H",10-top,0,0,357,0.0
"10S, 9C, 2D",10-top,0,0,364,0.0
"9C, 2C, 10D",10-top,1,0,370,0.0027
"2D, 9C, 10C",10-top,0,0,309,0.0
"9C, 2S, 10D",10-top,0,0,315,0.0
"10S, 9C, 2S",10-top,0,0,394,0.0
"10S, 2C, 9D",10-top,1,0,340,0.0029
"2D, 9H, 10D",10-top,0,0,339,0.0
"10C, 2C, 9H",10-top,0,0,357,0.0
"2D, 9C, 10D",10-top,0,0,324,0.0
"10S, 9H, 2H",10-top,0,0,315,0.0
"10C, 2H, 9D",10-top,0,0,330,0.0
"9S, 10C, 2D",10-top,0,0,358,0.0
"2D, 9D, 10H",10-top,1,0,355,0.0028
"9S, 2C, 10D",10-top,0,0,314,0.0
"9S, 2H, 10H",10-top,1,0,353,0.0028
"10C, 9H, 2S",10-top,0,0,319,0.0
"2C, 9D, 10H",10-top,0,0,324,0.0
"9C, 2S, 10H",10-top,0,0,314,0.0
"10D, 2H, 9D",10-top,0,0,348,0.0
"9S, 2S, 10H",10-top,1,0,306,0.0033
"9S, 10D, 2D",10-top,0,0,332,0.0
"9S, 10C, 2C",10-top,0,0,341,0.0
"2S, 10D, 9D",10-top,0,0,314,0.0
"9H, 2S, 10D",10-top,1,0,348,0.0029
"10S, 9C, 2H",10-top,0,0,355,0.0
"9S, 2H, 10S",10-top,1,0,385,0.0026
"2C, 10D, 9H",10-top,1,0,309,0.0032
"2D, 10C, 9H",10-top,0,0,350,0.0
"9C, 2C, 10H",10-top,0,0,344,0.0
"10S, 9D, 2D",10-top,0,0,329,0.0
"9C, 10C, 2S",10-top,0,0,300,0.0
"9C, 10D, 2H",10-top,0,0,375,0.0
"9S, 10C, 2S",10-top,0,0,310,0.0
"10C, 2S, 9D",10-top,0,0,353,0.0
"10S, 9H, 2S",10-top,1,0,343,0.0029
"9S, 2D, 10S",10-top,1,0,323,0.0031
"10S, 2H, 9D",10-top,0,0,338,0.0
"10C, 9H, 2H",10-top,0,0,345,0.0
"9S, 2S, 10D",10-top,0,0,357,0.0
"9C, 10C, 2H",10-top,0,0,327,0.0
"2D, 9C, 10H",10-top,0,0,334,0.0
"10C, 2C, 9D",10-top,1,0,315,0.0032
"10S, 9H, 2C",10-top,0,0,363,0.0
"9S, 10D, 2H",10-top,0,0,371,0.0
"2S, 9D, 10H",10-top,0,0,351,0.0
"9S, 2C, 10H",10-top,1,0,320,0.0031
"10S, 2S, 9D",10-top,1,0,314,0.0032
"9H, 2C, 10H",10-top,0,0,330,0.0
"10S, 8H, 7D",10-top,2,0,341,0.0059
"7S, 10D, 8D",10-top,0,0,308,0.0
"8H, 10H, 7C",10-top,0,0,334,0.0
"7S, 10D, 8C",10-top,0,0,349,0.0
"8H, 10H, 7D",10-top,1,0,357,0.0028
"8C, 10H, 7D",10-top,0,0,342,0.0
"8C, 7H, 10H",10-top,0,0,323,0.0
"10H, 8D, 7C",10-top,2,0,348,0.0057
"10C, 8D, 7D",10-top,0,0,335,0.0
"8S, 10C, 7D",10-top,0,0,376,0.0
"8S, 10C, 7C",10-top,0,0,316,0.0
"10S, 8S, 7H",10-top,0,0,374,0.0
"8H, 10D, 7H",10-top,0,0,336,0.0
"8S, 10D, 7H",10-top,0,0,332,0.0
"10D, 7H, 8D",10-top,0,0,329,0.0
"8H, 10C, 7C",10-top,1,0,347,0.0029
"10C, 8C, 7H",10-top,0,0,341,0.0
"8S, 10H, 7D",10-top,0,0,359,0.0
"10S, 7S, 8D",10-top,0,0,334,0.0
"10S, 8D, 7D",10-top,0,0,315,0.0
"10S, 7H, 8D",10-top,0,0,331,0.0
"10S, 8C, 7C",10-top,0,0,347,0.0
"8S, 7S, 10H",10-top,0,0,370,0.0
"10D, 7H, 8C",10-top,1,0,322,0.0031
"10C, 7H, 8D",10-top,1,0,347,0.0029
"8H, 10C, 7D",10-top,0,0,376,0.0
"10S, 8H, 7H",10-top,0,0,303,0.0
"10H, 8D, 7D",10-top,0,0,334,0.0
"10S, 7S, 8C",10-top,0,0,296,0.0
"8S, 10H, 7C",10-top,1,0,368,0.0027
"8H, 7S, 10D",10-top,0,0,346,0.0
"10S, 8S, 7D",10-top,0,0,322,0.0
"8H, 10D, 7D",10-top,1,0,352,0.0028
"10S, 8C, 7H",10-top,0,0,324,0.0
"10S, 8S, 7C",10-top,0,0,346,0.0
"7S, 8C, 10H",10-top,1,0,324,0.0031
"10D, 8D, 7C",10-top,0,0,324,0.0
"8C, 10D, 7D",10-top,0,0,351,0.0
"8C, 10H, 7C",10-top,2,0,321,0.0062
"8S, 10C, 7S",10-top,0,0,333,0.0
"7H, 10H, 8D",10-top,0,0,364,0.0
"10S, 8C, 7D",10-top,0,0,308,0.0
"7S, 10H, 8D",10-top,0,0,344,0.0
"8S, 10C, 7H",10-top,0,0,336,0.0
"8H, 10D, 7C",10-top,0,0,370,0.0
"8S, 10D, 7C",10-top,0,0,319,0.0
"10S, 8H, 7C",10-top,0,0,345,0.0
"8H, 10C, 7H",10-top,0,0,341,0.0
"8S, 10D, 7D",10-top,1,0,328,0.003
"8H, 7S, 10C",10-top,0,0,331,0.0
"10S, 8H, 7S",10-top,0,0,321,0.0
"8S, 7S, 10D",10-top,0,0,329,0.0
"10C, 7S, 8D",10-top,1,0,355,0.0028
"10C, 7S, 8C",10-top,0,0,367,0.0
"8S, 7H, 10H",10-top,0,0,305,0.0
"10C, 8C, 7D",10-top,0,0,338,0.0
"10S, 8D, 7C",10-top,0,0,349,0.0
"10C, 8D, 7C",10-top,1,0,343,0.0029
"8C, 10D, 7C",10-top,1,0,338,0.003
"8H, 7S, 10H",10-top,0,0,354,0.0
"8H, 10D, 6C",10-top,0,0,320,0.0
"10S, 8H, 6D",10-top,0,0,323,0.0
"8H, 6S, 10H",10-top,0,0,334,0.0
"10S, 8C, 6C",10-top,0,0,344,0.0
"8C, 10D, 6D",10-top,0,0,321,0.0
"8H, 10C, 6H",10-top,0,0,349,0.0
"10S, 8H, 6S",10-top,1,0,367,0.0027
"8H, 6D, 10H",10-top,0,0,349,0.0
"8C, 6C, 10H",10-top,0,0,339,0.0
"10S, 6S, 8C",10-top,1,0,360,0.0028
"10S, 6H, 8D",10-top,0,0,325,0.0
"8S, 10C, 6D",10-top,0,0,349,0.0
"10C, 6D, 8D",10-top,0,0,357,0.0
"8S, 10H, 6H",10-top,0,0,346,0.0
"8H, 10C, 6C",10-top,0,0,320,0.0
"8S, 10D, 6D",10-top,0,0,345,0.0
"8H, 10C, 6D",10-top,0,0,317,0.0
"6H, 10D, 8D",10-top,0,0,353,0.0
"8S, 6S, 10D",10-top,0,0,367,0.0
"6C, 10H, 8D",10-top,0,0,351,0.0
"8S, 6C, 10H",10-top,0,0,331,0.0
"8H, 6C, 10H",10-top,0,0,364,0.0
"8C, 6D, 10H",10-top,0,0,323,0.0
"8H, 6S, 10D",10-top,0,0,352,0.0
"6D, 10H, 8D",10-top,0,0,322,0.0
"8S, 10C, 6H",10-top,0,0,358,0.0
"10C, 6H, 8D",10-top,0,0,343,0.0
"10D, 6C, 8C",10-top,0,0,355,0.0
"6S, 10H, 8D",10-top,0,0,356,0.0
"10S, 8S, 6D",10-top,0,0,341,0.0
"8H, 10D, 6D",10-top,2,0,339,0.0059
"8C, 10H, 6H",10-top,0,0,325,0.0
"8S, 10C, 6C",10-top,0,0,337,0.0
"10S, 8H, 6H",10-top,2,0,352,0.0057
"6S, 10D, 8C",10-top,1,0,322,0.0031
"10S, 6S, 8D",10-top,0,0,341,0.0
"8S, 10H, 6D",10-top,0,0,343,0.0
"10C, 8C, 6H",10-top,0,0,362,0.0
"10S, 6D, 8D",10-top,0,0,335,0.0
"8S, 6S, 10H",10-top,0,0,312,0.0
"8S, 10D, 6C",10-top,0,0,349,0.0
"10S, 8C, 6D",10-top,1,0,337,0.003
"10S, 8H, 6C",10-top,0,0,349,0.0
"10C, 6C, 8D",10-top,0,0,347,0.0
"8S, 10D, 6H",10-top,0,0,345,0.0
"8H, 6S, 10C",10-top,1,0,335,0.003
"8S, 10C, 6S",10-top,0,0,298,0.0
"10C, 6S, 8D",10-top,0,0,356,0.0
"10S, 8C, 6H",10-top,1,0,364,0.0027
"6S, 8C, 10H",10-top,0,0,339,0.0
"10D, 6C, 8D",10-top,0,0,308,0.0
"10S, 8S, 6C",10-top,0,0,341,0.0
"10S, 6C, 8D",10-top,0,0,333,0.0
"8C, 10D, 6H",10-top,0,0,310,0.0
"6S, 10D, 8D",10-top,0,0,338,0.0
"10C, 6S, 8C",10-top,0,0,370,0.0
"8H, 10D, 6H",10-top,0,0,320,0.0
"10S, 8S, 6H",10-top,0,0,335,0.0
"10C, 8C, 6D",10-top,0,0,339,0.0
"6H, 10H, 8D",10-top,0,0,358,0.0
"8H, 5S, 10D",10-top,0,0,345,0.0
"5S, 10D, 8C",10-top,0,0,337,0.0
"8C, 10H, 5D",10-top,0,0,324,0.0
"10C, 8D, 5C",10-top,0,0,354,0.0
"5H, 8C, 10C",10-top,0,0,351,0.0
"10S, 8S, 5D",10-top,0,0,338,0.0
"8H, 10D, 5D",10-top,0,0,329,0.0
"8S, 10D, 5D",10-top,0,0,334,0.0
"5H, 10C, 8D",10-top,0,0,329,0.0
"5S, 10H, 8D",10-top,0,0,359,0.0
"8H, 10H, 5C",10-top,0,0,357,0.0
"10S, 8H, 5S",10-top,0,0,343,0.0
"8S, 5S, 10D",10-top,2,0,354,0.0056
"10H, 8D, 5C",10-top,1,0,333,0.003
"8S, 10H, 5C",10-top,0,0,321,0.0
"5H, 10H, 8D",10-top,0,0,360,0.0
"8S, 5H, 10C",10-top,1,0,353,0.0028
"10C, 8D, 5D",10-top,0,0,323,0.0
"10S, 8H, 5D",10-top,0,0,356,0.0
"8C, 10D, 5D",10-top,0,0,303,0.0
"8H, 10C, 5C",10-top,0,0,360,0.0
"10S, 5H, 8S",10-top,0,0,350,0.0
"10S, 8D, 5D",10-top,0,0,333,0.0
"8H, 10H, 5D",10-top,0,0,361,0.0
"10S, 5S, 8C",10-top,1,0,335,0.003
"10C, 5S, 8C",10-top,0,0,317,0.0
"5S, 10D, 8D",10-top,0,0,335,0.0
"5H, 8C, 10H",10-top,1,0,346,0.0029
"8C, 10H, 5C",10-top,1,0,315,0.0032
"8H, 5S, 10H",10-top,0,0,332,0.0
"10S, 8C, 5C",10-top,1,0,320,0.0031
"5H, 8H, 10D",10-top,0,0,337,0.0
"10S, 5H, 8C",10-top,0,0,346,0.0
"8S, 10D, 5C",10-top,1,0,354,0.0028
"10S, 8H, 5C",10-top,0,0,355,0.0
"5S, 8C, 10H",10-top,1,0,355,0.0028
"8S, 10C, 5S",10-top,0,0,373,0.0
"8S, 5H, 10H",10-top,0,0,320,0.0
"10H, 8D, 5D",10-top,0,0,353,0.0
"8S, 10C, 5D",10-top,1,0,328,0.003
"10S, 8S, 5C",10-top,1,0,352,0.0028
"10S, 8D, 5C",10-top,1,0,324,0.0031
"5H, 8C, 10D",10-top,0,0,319,0.0
"10D, 8D, 5C",10-top,0,0,375,0.0
"8C, 10D, 5C",10-top,0,0,317,0.0
"5H, 10D, 8D",10-top,0,0,310,0.0
"10S, 5H, 8D",10-top,0,0,340,0.0
"8H, 10C, 5D",10-top,0,0,330,0.0
"8S, 5S, 10H",10-top,0,0,344,0.0
"10C, 8C, 5D",10-top,0,0,349,0.0
"10C, 5S, 8D",10-top,0,0,371,0.0
"10S, 5S, 8D",10-top,0,0,339,0.0
"8H, 5S, 10C",10-top,0,0,339,0.0
"8S, 10H, 5D",10-top,0,0,334,0.0
"8H, 10D, 5C",10-top,1,0,328,0.003
"10S, 8C, 5D",10-top,0,0,341,0.0
